id,name,description,place_id,lat,lng,key_location_id,created_at,updated_at,business_status,icon,opening_hours,photo_reference,compound_code,global_code,rating,user_ratings_total,types,vicinity,formatted_address,formatted_phone_number
4655,Wisata Bumi Wangi Karangwetan,-,ChIJlywk8b5Rei4RAXaePBwVRHE,-7.8182448,110.4571673,18,10/13/2023 10:51:23 PM,10/13/2023 10:51:23 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 9:00 AM – 5:00 PM|Tuesday: 9:00 AM – 5:00 PM|Wednesday: 9:00 AM – 5:00 PM|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 5:00 PM|Sunday: Closed,ATJ83ziwimrVEqTl2veHfZcAttgPr9V1LuqyuwnJH_rCDg9zmyjyTyKYauwcQ_al3yeg3q4c4t9Tb3NbL0c03KCEx5de_9C0TgIWrTP7BBOSLBydpMh7nqMQjURByS6gg061TWjVXRI45CHYKypm2gx4_iv0XpB88Q9EAWX70-E2MzvbYNwU,"5FJ4+PV Tegaltirto, Sleman Regency, Special Region of Yogyakarta, Indonesia",6P4G5FJ4+PV,4.4,40,tourist_attraction|point_of_interest|establishment,"Karang Wetan, Tegaltirto","Karang Wetan, Tegaltirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",0815-6865-564
4873,Spot Mancing LISANG SAKTI,-,ChIJlYZzoRAXei4RsOjkhPFqPIY,-7.5978088,110.83287,23,10/13/2023 10:51:43 PM,10/13/2023 10:51:43 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zjxpmR0oQpvqbOi9SaANwdosrXg0HSuVGcRD-lZHIukg2sF92n_aLDYDMhMnGymy2ln9XfcQAJP7RErzYyrNORPtDuW7ksRb7p4iDaIIZZrAc0UNqEdWrH4gR7ln5SCHpeEz5LVnM_x1vTq7yDRQUml7sQieuTfaWiIfbcHU1vzXQvu,"CR2M+V4 Kadokan, Sukoharjo Regency, Central Java, Indonesia",6P4GCR2M+V4,4,1,tourist_attraction|point_of_interest|establishment,"Gang 3, Sawah, Kadokan","Gg. 3, Sawah, Kadokan, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552, Indonesia",-
6557,"Karang Taruna ""Cahaya Umat""",-,ChIJLz8t16v7ei4R-ISXnoJZN7Q,-7.8343638,110.1532475,59,10/23/2023 7:43:19 PM,10/23/2023 7:43:19 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuEucsPKhQXS8lF1yZ7pOxRsxNWlbqmDvS5-oEFZmsafeoLbc4pg47ol4SLn8Sprf9C9B2CDxWOnxCiff43WqWrtcyd5I9VkbrVDIXHbr23e9nznNfsDK8KiKcEf2BD4UMLB9be9xKN66JXyh1aSxGIE1Aqst_MTQVCGB407RPChb-ps,"5583+77 Sendangsari, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia",6P4G5583+77,5,4,tourist_attraction|point_of_interest|establishment,"Kroco, RT.21/RW12, Sendangsari","Kroco, RT.21/RW12, Kroco, Sendangsari, Kec. Pengasih, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55652, Indonesia",-
4670,Gua Jepang,-,ChIJLZmeeIpQei4RLRnGKMdYnMI,-7.8087519,110.4739763,18,10/13/2023 10:51:25 PM,10/13/2023 10:51:25 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 5:00 PM|Tuesday: 8:00 AM – 5:00 PM|Wednesday: 8:00 AM – 5:00 PM|Thursday: 8:00 AM – 5:00 PM|Friday: 8:00 AM – 5:00 PM|Saturday: 8:00 AM – 5:00 PM|Sunday: 8:00 AM – 5:00 PM,ATJ83zgd2VI779W-J-1cX80CaXTCI5ifoW5zYGNUVGMZtCZrkQZ9-3lxSFX2XMl7gF6mynAHjDIjROdFhR1DNGBdeC3TzH4wC97Wq6emO7t1iARG464ZrQjpp-Rwzh7RXpz6cjZKqy_4OMoFH17Lnsl1Mwb8N5xsyC8M313P2Qe5GonwjnDR,-,-,4,289,tourist_attraction|point_of_interest|establishment,"5FRF+FHX, Blambangan, Jogotirto","5FRF+FHX, Blambangan, Jogotirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",-
6135,Air Terjun Bayu Bujuk,-,ChIJlzZDUopM0S0RHVXQfNPLtPI,-8.168852399999999,114.188985,51,10/13/2023 10:53:50 PM,10/13/2023 10:53:50 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zgC95K-_cSSB8xYziNUYhIm1kv4Necr1uta0N1lfnSU5XmgGm5Z-fDUbvdC5VLu7ze6-R761SrtD7iaWdzRYiWCeuBFmbq_Sxodo6SW3AP1d5jli5LgSyp3rxO-SxKaii6zWWSjFpX-OM3PgcFjmn8Quq5k0ynC_7iWPmXKwvvvxS0d,-,-,4.3,12,tourist_attraction|point_of_interest|establishment,"R5JQ+FH5, Tegalrejo, Bayu","R5JQ+FH5, Tegalrejo, Bayu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",-
6495,Watu Jendul View,-,ChIJm-Lw5r_xei4RBxmkAcNxLr0,-7.7446659,110.1653295,58,10/23/2023 7:43:11 PM,10/23/2023 7:43:11 PM,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuElgredt2hKH-_cQjjwa3hlpXSdDq00BC9YJUdjXs3qXXnzr0ZOTa6tWWbfnFwmTYAl3ohABDQ43cW-fn8ig83Z2cll7KWHFVCIRR64U-MR0g-4T9hfIhN_RKr0VybaPw0-MZPtHyQig71il3Drsw5wB-8httoUu1tZb7UQar7mILR8,-,-,4,119,tourist_attraction|point_of_interest|establishment,"7548+44P, Bulu, Sekaro, Giripurwo","Bulu, 7548+44P, Sekaro, Giripurwo, Kec. Girimulyo, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55674, Indonesia",0857-1318-2940
7749,Kebun Kelengkeng Green Garden PaK Ady,-,ChIJM-s5Hdwvei4RmBrgpLoK7l0,-7.810784399999999,110.9712763,86,10/23/2023 8:07:10 PM,10/23/2023 8:07:10 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,2,tourist_attraction|point_of_interest|establishment,"5XQC+MG, Malangsari, Bulusulur","5XQC+MG, Malangsari, Bulusulur, Kec. Wonogiri, Kabupaten Wonogiri, Jawa Tengah 57615, Indonesia",-
7785,Masjid Baitul Hikmah,-,ChIJm1PQxkhEei4RrUrP9tSxYKU,-7.7349273,110.5882599,87,10/23/2023 8:07:15 PM,10/23/2023 8:07:15 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,-,-,-,4.6,7,mosque|tourist_attraction|place_of_worship|point_of_interest|establishment,"7H8Q+28C, Danguran, Danguran","7H8Q+28C, Danguran, Kec. Klaten Sel., Kabupaten Klaten, Jawa Tengah 57425, Indonesia",-
7386,Tanjakan Semingkir,-,ChIJm1rfrWUBcC4RFqYKc_hkjqk,-7.258852099999999,109.6637946,80,10/23/2023 8:06:31 PM,10/23/2023 8:06:31 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuGe2UoT6wzLX2Xsea-vBfpaTDYrIw5zdfW6_-vONViNMAGjj6rW0PcpUelR1-6qTzVCxZLWcUxoo3TtLknD-Lqx-pwmOhxhgvxQpw2oNp_sgyHyyvPYzyhfiklVCLlYaPeX98dPfMGfK3cR-7es4Bhq0KrfywEVg1QDGsJP52a9x4PI,-,-,4.3,3,tourist_attraction|point_of_interest|establishment,"PMR7+FHV, Jalan Kalibening - Gripit, Area Hutan/Perkebunan, Kalibombong","PMR7+FHV, Jl. Kalibening - Gripit, Area Hutan/Perkebunan, Kalibombong, Kec. Kalibening, Kab. Banjarnegara, Jawa Tengah 53458, Indonesia",-
5668,KOLONG SEKUMBANG WONOKERTO,-,ChIJM4QxlxsncC4RnB0xt23aT6c,-6.8704237,109.6423236,41,10/13/2023 10:53:02 PM,10/13/2023 10:53:02 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83ziPWimIlHYc_3G0uzG9T4LTlLIK-LA3o8lam8blFdJkdhY1132n-tKjogfiytC-ZbL6cQeXazOg7eNOYXPldj7AGKD0wCeOmNebHT1f-sFSn77V0yII0AJQ3ym0-A3KDJLEk3RX1JwJ3ZK2gmF5pKF3HB-hdjbpIv0F1rL7YXuRzMWS,-,-,4,2,tourist_attraction|point_of_interest|establishment,"4JHR+WXM, Jambean, Pecakaran","4JHR+WXM, Jambean, Pecakaran, Kec. Wonokerto, Kabupaten Pekalongan, Jawa Tengah 51153, Indonesia",-
6351,Trisatya Outbond,-,ChIJM4T9Qdj_ei4RAssqKhkjA_8,-7.889448,110.329478,55,10/23/2023 7:42:56 PM,10/23/2023 7:42:56 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 4:00 – 9:00 PM|Tuesday: 4:00 – 9:00 PM|Wednesday: 4:00 – 9:00 PM|Thursday: 4:00 – 9:00 PM|Friday: 3:00 – 9:00 PM|Saturday: 6:00 AM – 9:00 PM|Sunday: 6:00 AM – 9:00 PM,AcJnMuGvjdzYrtHUejo1vE74hM7oGypDYaxDwGgpe38yRCD5HhQFfvtvNYviSIbIypUp0OsWLBcZ1sJLckzNBFhGaBAGzzEEYx0p17fdWHmU62sQdJ2h4hIgjteHCWLQrbGVxEi5HD03W1vxtoTV2YkuyOoLkbjZDscQnuL_EuPP4ta6XDZ_,"486H+6Q Bantul, Bantul Regency, Special Region of Yogyakarta, Indonesia",6P4G486H+6Q,5,1,tourist_attraction|point_of_interest|establishment,"Jl. KHA. Dahlan. 19, Gang Blimbing Jalan Badegan No.Rt 05, Bantul","Jl. KHA. Dahlan. 19, Gg. Blimbing Jl. Badegan No.Rt 05, Nyangkringan, Bantul, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia",0858-6781-8810
4561,Malioboro Yogyakarta,"Popular street lined by souvenir stalls, food vendors & restaurants, with horse-drawn wagon rides.",ChIJM4x-oUJXei4RsL4DUKXJLfk,-7.7925764,110.365843,16,10/13/2023 10:51:12 PM,10/13/2023 10:51:12 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zg4aSTqfsYsPCFpH3Bpk4qLLkifgQyj_p7CZELg8j30Lgvq-vpaOo3YErIBZXz9fDDqCcunJvmiRl2t57QXN9z8jdEh3mMc-H6vn4ruPLqEz1OGrVV8DqmrXE2GV3skvrWFozObHFQV6QXt2eWSh8z6IoMq3DqCdPtPj3EIAbXvpEFX,"6948+X8 Sosromenduran, Yogyakarta City, Special Region of Yogyakarta, Indonesia",6P4G6948+X8,4.8,68241,tourist_attraction|shopping_mall|point_of_interest|establishment,"Jalan Malioboro, Sosromenduran","Jl. Malioboro, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia",0895-2980-5800
4979,Kampung Labirin,"Traditional-style village featuring tours, street-food stands & cultural attractions.",ChIJM62_N4XFaS4RpOWeZ1cd4U0,-6.6080272,106.8065876,25,10/13/2023 10:51:55 PM,10/13/2023 10:51:55 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 10:00 AM – 3:00 PM|Sunday: 10:00 AM – 3:00 PM,ATJ83ziC46oQZLTxl_mAgZA-lCyiSa-fd-oVfwOs_gHaIaC03kgBVlu5O_5W1NOGuNAquzqCx3VjtfeOFb9yiVuVMrcjrGEsWfvQNjCqm21rZejXf1BVaQyagzoavvb7JxUFWgq3-9-pjWI0bJDCfwChxYElFbXSBNixIoP6a68yUrjC1CjP,"9RR4+QJ Babakan Pasar, Bogor City, West Java, Indonesia",6P589RR4+QJ,4.6,101,tourist_attraction|point_of_interest|establishment,"Kp, Jalan Kebon Jukut Kelurahan RT.01/RW.10, Babakan Pasar","Kp, Jl. Kb. Jukut Kelurahan, RT.01/RW.10, Babakan Ps., Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16126, Indonesia",0881-5304-009
6599,Embung Bogor,-,ChIJM70WTbf7ei4RRETH_pNC1mM,-7.810017599999999,110.1451006,59,10/23/2023 7:43:24 PM,10/23/2023 7:43:24 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuF-kbsUq45jmNzJcfSlYeH-gv4rqP3cr8Rb29471ZHSjAFxn9NFoSgd64UIY9mLUYjDMvOwkvNV-BiamRTGLnc3oVnp8lomXHvEw-z2q3zZzrijo51DE3WhcTObHhxBLmujWUFfczsugrwNXWici8WZybib2u0NZPVOzIcCNtlWMXT5,"54QW+X2 Sendangsari, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia",6P4G54QW+X2,4.4,84,tourist_attraction|point_of_interest|establishment,"RT.43/RW.22, Girinyono, Sendangsari","RT.43/RW.22, Girinyono, Sendangsari, Kec. Pengasih, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55652, Indonesia",0852-2890-1666
7820,Hutan Kota Sungkur,-,ChIJM7ieVvdDei4RssYBBGDKKLw,-7.697373400000001,110.6049161,87,10/23/2023 8:07:20 PM,10/23/2023 8:07:20 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuHWPvDya9AB-ZtTOJYrU3RBNR--E16hGOQtDN-eFxJn9wGgirNsnNXqbZrwX7KVsBOq5nE02qrnZ96rIK5p809STcTfiF7BCjgLzg2W_Q8c0cNkLkN7h4Jq9cos7PrEnerJrruR3QgJ4mFbt44gqS83jmed5Ak5Hq2OsZ-F6a79HvZn,-,-,4.1,367,park|tourist_attraction|point_of_interest|establishment,"8J33+3X3, Jalan Andalas, Tegalputihan, Bareng","8J33+3X3, Jl. Andalas, Tegalputihan, Bareng, Kec. Klaten Tengah, Kabupaten Klaten, Jawa Tengah 57415, Indonesia",0856-2565-517
3834,AIR TERJUN KEMBAR LEGOMORO,"Waterfall cascading in a lush, scenic environment with lots of shady areas for relaxing.",ChIJm7YXTuit1i0RncGrFdNdJmE,-8.259309999999997,114.063209,48,10/13/2023 10:36:15 PM,10/13/2023 10:36:15 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 9:00 AM – 4:30 PM|Tuesday: 9:00 AM – 4:30 PM|Wednesday: 9:00 AM – 4:30 PM|Thursday: 9:00 AM – 4:30 PM|Friday: 9:00 AM – 4:30 PM|Saturday: 9:00 AM – 4:30 PM|Sunday: 9:00 AM – 4:30 PM,ATJ83zg2LXYvOiG0z8urfvq8laojmu6NTL80GM-GeOB8nGIe11KAhQR7XFMxWu6ETgoxoDnSoHptJHzaQTtmo2pjAM8BKjo6Rf3I74r84pHwDuAn0iBXgibknWtsuy5ZfQk5kpD7OoSk-p8DGMWKykNZXvyY-X0o-TuLkWyFEC1tQ6UApkh5,"P3R7+77 Sepanjang, Banyuwangi Regency, East Java, Indonesia",6P3PP3R7+77,4.4,1001,tourist_attraction|point_of_interest|establishment,"Unnamed Road, Sidoluhur, Sepanjang","Unnamed Road, Sidoluhur, Sepanjang, Kec. Glenmore, Kabupaten Banyuwangi, Jawa Timur 68466, Indonesia",0821-4123-3036
5322,Patung Kuda Cipta Wilaha,-,ChIJm9vfv8Wt1y0RtxyYIcXfCOw,-7.736973399999997,113.2267502,35,10/13/2023 10:52:30 PM,10/13/2023 10:52:30 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zg8iOv1oU2xeScSYK7LdqvsPWdLrZf7truCqpEmmBobn3M99yrBpg0f-I3jwVacazDYmPUWq7O5C8Q2rym8t-xGhwERN-oQ22_Z8Pp_R33S_rw0z9ZeO3U3RPBOGOfMOmlg9TiMKE7ymOctA_xoLh2zUUnnaaaVT7K7pZJwVLNWzQvx,-,-,4.4,420,tourist_attraction|point_of_interest|establishment,"767G+6P6, Mangunharjo","767G+6P6, Mangunharjo, Mayangan, Probolinggo City, East Java 67217, Indonesia",(0335) 5892001
6577,Sawah jumadi,-,ChIJma0snqb7ei4R1nH3Gc77DEY,-7.8199806,110.1484644,59,10/23/2023 7:43:21 PM,10/23/2023 7:43:21 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,1,tourist_attraction|point_of_interest|establishment,"54JX+294, Pereng, Sendangsari","54JX+294, Pereng, Sendangsari, Kec. Pengasih, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta, Indonesia",-
4585,Cemeti - Institute for Art and Society,-,ChIJMa7ikr1Xei4Rv9IbCVPMZ9w,-7.817631099999999,110.362438,17,10/13/2023 10:51:14 PM,10/13/2023 10:51:14 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: Closed|Tuesday: 10:00 AM – 5:00 PM|Wednesday: 10:00 AM – 5:00 PM|Thursday: 10:00 AM – 5:00 PM|Friday: 10:00 AM – 5:00 PM|Saturday: 10:00 AM – 5:00 PM|Sunday: Closed,ATJ83zjAQ0zwlk5tQBgzwzVAhIh6fzzmY90LR4nWppsQBHtLIIJYnXNFYHUVwVYh5EEM4gTpoD529M73pbjxxqMLD_WWqpEpg5evbw77YNKmd3jXpgn466k66ApKPyQOFBwPOhEVcr0qFFcYK1nnTzX0xD_l61wb3zkUgrWciPYt3xXYRUmO,"59J6+WX Mantrijeron, Yogyakarta City, Special Region of Yogyakarta, Indonesia",6P4G59J6+WX,4.6,218,tourist_attraction|art_gallery|museum|point_of_interest|establishment,"Jalan DI Panjaitan No.41, Mantrijeron","Jl. DI Panjaitan No.41, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143, Indonesia",(0274) 371015
6216,Kolam renang GEO PARK,-,ChIJMauvGyI70S0Rh4gXgs1pFRE,-7.9235966,114.3966287,53,10/13/2023 10:53:58 PM,10/13/2023 10:53:58 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 4:00 PM|Tuesday: 8:00 AM – 4:00 PM|Wednesday: 8:00 AM – 4:00 PM|Thursday: 8:00 AM – 4:00 PM|Friday: 8:00 AM – 4:00 PM|Saturday: 8:00 AM – 4:00 PM|Sunday: 8:00 AM – 4:00 PM,ATJ83zgWhYF2OQGz0BV9As6oZp3n--g-RzTxjbA7z-b9t9FH__gu3n8wCVdrIGogCzMYpIzUMzm6jIMvrUxd5VK3faQH0l3frQf1GGQ7L9XUdZV6Db35N0b2Ed9CeAW-uI-PJZ-sfjMigt1uCya8hpuqZVZ-DdUiO0Fbr8ZSfEugXnILJbGq,-,-,4.8,9,tourist_attraction|point_of_interest|establishment,"39GW+HM6, Kendal, Wonorejo","39GW+HM6, Kendal, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia",-
6357,Alun-Alun Paseban,"Bustling green space brightly lit at night & fringed by food stalls, with play areas & games.",ChIJmav0-lb_ei4ROTxMUM5MMpI,-7.887761599999999,110.3273578,55,10/23/2023 7:42:56 PM,10/23/2023 7:42:56 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuE18iC87B0tLO1i4fCfvyfnXY4t97SdAlHQfCT18ITgL2lfSSpClMxwYKT2VxIqXQsASlgg_Qf787Vb9iCgkjslSVY09JONqaXYPGhFQi-HTbH5_oPJLk76cv6hQCG5n2MKUq8oWetYjUi_6oNvWqfH2udyYPo3rMiqqlZwhK9w-4EE,"486G+VW Kurahan, Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia",6P4G486G+VW,4.5,12903,tourist_attraction|park|point_of_interest|establishment,"Alun alun, Kurahan, Paseban","Alun alun, Kurahan, Paseban, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55711, Indonesia",-
4698,Kolam pemancingan singo,-,ChIJmbk6dEaDeC4Rsyu6_cwCgpQ,-7.9420806,112.6070694,19,10/13/2023 10:51:27 PM,10/13/2023 10:51:27 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zgf5F_9EeA_rZPVseEQM05R9HuuUCXX-hz9BQPvJu9VcUEFj12VkUt8rbm4puM4HZXwD7cUwukKNfUDebFt9I4GjO3elya4XfYYQO6ToPCbHYzLoTPRUgA02sog8GxTdudzGLeruWRqGsmydFPFwjzZSgFDxGD1E3kGpqxh0EUknrii,-,-,4.4,10,tourist_attraction|point_of_interest|establishment,"3J54+5R8, Dinoyo","3J54+5R8, Dinoyo, Lowokwaru, Malang City, East Java 65144, Indonesia",-
4694,Museum Motor Klasik,-,ChIJMbRC2IiDeC4RCzG1APJBjnA,-7.934824399999999,112.6140505,19,10/13/2023 10:51:27 PM,10/13/2023 10:51:27 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zj71lj5TNtxqJGewKiJmU931PB5FJt9tfzStHvJOuNhruXAWEakTMiVc9qVXBC3UWYJXhizXo_Q9wzLoSWzyOzhT6ofMxjkeY3sVrvRJipc8wq6o_7hFolu3Nl9pCaZYqr4eY0rJzOPyTVLwzvzDoVnvt_gwP56-s3QPtO9nJNL4eWD,"3J87+3J Mojolangu, Malang City, East Java, Indonesia",6P4J3J87+3J,5,2,tourist_attraction|point_of_interest|establishment,"Jalan Bunga Vinolia No.8b, Mojolangu","Jl. Bunga Vinolia No.8b, Mojolangu, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia",-
6723,Pantai Sawahan,-,ChIJMbz6Ddm5ey4RswnpnAFkPOM,-8.1837018,110.6857538,61,10/23/2023 7:43:40 PM,10/23/2023 7:43:40 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuHBcKCYz4VFNzviUfLT2ten4YyOKgxGmp5Lq-nG7XoRG6JMj4IzhopBKpRm8qYgjwO2kfVKzNviHroz2pbfQzypXItxXOEanZuFhh8to45BtDpieIV5mYiQB1utkte-wR-bhVwUCEzhOv_0lqnAR2kn6GEGrE2tOMqNHp0XoB-SEIjY,-,-,4.7,3,tourist_attraction|point_of_interest|establishment,"RM8P+G86, Duwet, Purwodadi","RM8P+G86, Duwet, Purwodadi, Kec. Tepus, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881, Indonesia",-
5369,MASJID PELABUHAN PERIKANAN PANTAI,-,ChIJmc1xntut1y0RKPgxJbZNmSA,-7.732242800000001,113.2227393,35,10/13/2023 10:52:36 PM,10/13/2023 10:52:36 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,-,ATJ83zgfAyinvyK3XCUonI3Gi616AVNU4EWx9HZdddzkcf1P9Jr_XIKkjjTvceco4xlezn_AJ-MIYsgons0TiLooiqS7vdn_uTEGZXhMpWr85v28HbNxpRW6lFEYLsfb8_gD-08jMptsaXT22xHhEvDJtuIrUBO_p9rOwdZE9inD3fsLQKfC,-,-,4.1,29,mosque|tourist_attraction|place_of_worship|point_of_interest|establishment,"769F+435, Mangunharjo","769F+435, Mangunharjo, Mayangan, Probolinggo City, East Java, Indonesia",-
4518,Tourism Village Duchy,-,ChIJMc4zhY1Xei4RtUx81CjR_iA,-7.806111899999999,110.3564396,16,10/13/2023 10:51:06 PM,10/13/2023 10:51:06 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zjDVvfUSiTH4Q060oCDI0jV9XnOQRoZxGtuykwKrNloVGgmS1r0VJ2NrMHyBgYg_mq25tdN7UBKnPQmU2CmA3zhuBnxJTgJoh7TTtMTk_XDnpSWPHPQN2oQfG62jOHO5UgfEEjhpufylPMaZegGN_8B3FHLc2FPaoC0cANIYW2AvCUv,-,-,4.4,43,tourist_attraction|point_of_interest|establishment,"59V4+HH4, Kadipaten","59V4+HH4, Kadipaten, Kraton, Yogyakarta City, Special Region of Yogyakarta 55132, Indonesia",0818-0424-2567
5267,Water Park Tirtamas Indah,-,ChIJmQLGN7cSZS4R0guuOsCdU6g,-7.7042055,109.0158131,34,10/13/2023 10:52:23 PM,10/13/2023 10:52:23 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Closed|Tuesday: 8:00 AM – 5:00 PM|Wednesday: 8:00 AM – 5:00 PM|Thursday: 8:00 AM – 5:00 PM|Friday: 8:00 AM – 5:00 PM|Saturday: 7:00 AM – 5:00 PM|Sunday: 8:00 AM – 6:00 PM,ATJ83zjEyvBB2U6XnfWqBvsRur8whAEceWwei4y_FJHuKUPtpvHzIyLHLcp_Ovu1i98HJ4WqJXfC1KWYI0pxt2HSrHo_JwzB0UUWyp9GyWe__Lo-PaUV78wyFfQvfBz5V2fBIAAG-kbL1ubsasvSds-a-AjQf4h_L-TChZ1_XoMsFkUkkNjM,-,-,4.3,1335,tourist_attraction|amusement_park|point_of_interest|establishment,"72W8+888, Jalan Rinjani, Perumahan Pertamina, Sidanegara","72W8+888, Jl. Rinjani, Perumahan Pertamina, Sidanegara, Kec. Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah 53224, Indonesia",-
